entidad_a,ubicageo_c,municip1,evefaltt,evefal1,evefal2,evefal3,evefal4,evefal5,evefal6,evefal7,evefal8,evefal9,evefal10,evefal11,evefal12,evefal13,evefal14,evefal15,evefal16
20,20180,SAN JUAN BAUTISTA LO DE SOTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20181,SAN JUAN BAUTISTA SUCHITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20182,SAN JUAN BAUTISTA TLACOATZINTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20183,SAN JUAN BAUTISTA TLACHICHILCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20184,SAN JUAN BAUTISTA TUXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20185,SAN JUAN CACAHUATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20186,SAN JUAN CIENEGUILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20187,SAN JUAN COATZÓSPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20188,SAN JUAN COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20189,SAN JUAN COMALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20190,SAN JUAN COTZOCÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20191,SAN JUAN CHICOMEZÚCHIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20192,SAN JUAN CHILATECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20193,SAN JUAN DEL ESTADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20194,SAN JUAN DEL RÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20195,SAN JUAN DIUXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20196,SAN JUAN EVANGELISTA ANALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20197,SAN JUAN GUELAVÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20198,SAN JUAN GUICHICOVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20199,SAN JUAN IHUALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20200,SAN JUAN JUQUILA MIXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20201,SAN JUAN JUQUILA VIJANOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20202,SAN JUAN LACHAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20203,SAN JUAN LACHIGALLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20204,SAN JUAN LAJARCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20205,SAN JUAN LALANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20206,SAN JUAN DE LOS CUÉS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20207,SAN JUAN MAZATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20208,SAN JUAN MIXTEPEC -DTO. 08 -,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20209,SAN JUAN MIXTEPEC -DTO. 26 -,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20210,SAN JUAN ÑUMÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20211,SAN JUAN OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20212,SAN JUAN PETLAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20213,SAN JUAN QUIAHIJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20214,SAN JUAN QUIOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20215,SAN JUAN SAYULTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20216,SAN JUAN TABAÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20217,SAN JUAN TAMAZOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20218,SAN JUAN TEITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20219,SAN JUAN TEITIPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20220,SAN JUAN TEPEUXILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20221,SAN JUAN TEPOSCOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20222,SAN JUAN YAEÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20223,SAN JUAN YATZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20224,SAN JUAN YUCUITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20225,SAN LORENZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20226,SAN LORENZO ALBARRADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20227,SAN LORENZO CACAOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20228,SAN LORENZO CUAUNECUILTITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20229,SAN LORENZO TEXMELÚCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20230,SAN LORENZO VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20231,SAN LUCAS CAMOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20232,SAN LUCAS OJITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20233,SAN LUCAS QUIAVINÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20234,SAN LUCAS ZOQUIÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20235,SAN LUIS AMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20236,SAN MARCIAL OZOLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20237,SAN MARCOS ARTEAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20238,SAN MARTÍN DE LOS CANSECOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20239,SAN MARTÍN HUAMELÚLPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20240,SAN MARTÍN ITUNYOSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20241,SAN MARTÍN LACHILÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20242,SAN MARTÍN PERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20243,SAN MARTÍN TILCAJETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20244,SAN MARTÍN TOXPALAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20245,SAN MARTÍN ZACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20246,SAN MATEO CAJONOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20247,CAPULÁLPAM DE MÉNDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20248,SAN MATEO DEL MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20249,SAN MATEO YOLOXOCHITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20250,SAN MATEO ETLATONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20251,SAN MATEO NEJÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20252,SAN MATEO PEÑASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20253,SAN MATEO PIÑAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20254,SAN MATEO RÍO HONDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20255,SAN MATEO SINDIHUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20256,SAN MATEO TLAPILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20257,SAN MELCHOR BETAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20258,SAN MIGUEL ACHIUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20259,SAN MIGUEL AHUEHUETITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20260,SAN MIGUEL ALOÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20261,SAN MIGUEL AMATITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20262,SAN MIGUEL AMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20263,SAN MIGUEL COATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20264,SAN MIGUEL CHICAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20265,SAN MIGUEL CHIMALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20266,SAN MIGUEL DEL PUERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20267,SAN MIGUEL DEL RÍO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20268,SAN MIGUEL EJUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20269,SAN MIGUEL EL GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20270,SAN MIGUEL HUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20271,SAN MIGUEL MIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20272,SAN MIGUEL PANIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20273,SAN MIGUEL PERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20274,SAN MIGUEL PIEDRAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20275,SAN MIGUEL QUETZALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20276,SAN MIGUEL SANTA FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20277,VILLA SOLA DE VEGA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
20,20278,SAN MIGUEL SOYALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20279,SAN MIGUEL SUCHIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20280,VILLA TALEA DE CASTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20281,SAN MIGUEL TECOMATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20282,SAN MIGUEL TENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20283,SAN MIGUEL TEQUIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20284,SAN MIGUEL TILQUIÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20285,SAN MIGUEL TLACAMAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20286,SAN MIGUEL TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20287,SAN MIGUEL TULANCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20288,SAN MIGUEL YOTAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20289,SAN NICOLÁS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20290,SAN NICOLÁS HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20291,SAN PABLO COATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20292,SAN PABLO CUATRO VENADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20293,SAN PABLO ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20294,SAN PABLO HUITZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20295,SAN PABLO HUIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20296,SAN PABLO MACUILTIANGUIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20297,SAN PABLO TIJALTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20298,SAN PABLO VILLA DE MITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20299,SAN PABLO YAGANIZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20300,SAN PEDRO AMUZGOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20301,SAN PEDRO APÓSTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20302,SAN PEDRO ATOYAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20303,SAN PEDRO CAJONOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20304,SAN PEDRO COXCALTEPEC CÁNTAROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20305,SAN PEDRO COMITANCILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20306,SAN PEDRO EL ALTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20307,SAN PEDRO HUAMELULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20308,SAN PEDRO HUILOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20309,SAN PEDRO IXCATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20310,SAN PEDRO IXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20311,SAN PEDRO JALTEPETONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20312,SAN PEDRO JICAYÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20313,SAN PEDRO JOCOTIPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20314,SAN PEDRO JUCHATENGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20315,SAN PEDRO MÁRTIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20316,SAN PEDRO MÁRTIR QUIECHAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20317,SAN PEDRO MÁRTIR YUCUXACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20318,SAN PEDRO MIXTEPEC -DTO. 22 -,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20319,SAN PEDRO MIXTEPEC -DTO. 26 -,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20320,SAN PEDRO MOLINOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20321,SAN PEDRO NOPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20322,SAN PEDRO OCOPETATILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20323,SAN PEDRO OCOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20324,SAN PEDRO POCHUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20325,SAN PEDRO QUIATONI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20326,SAN PEDRO SOCHIÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20327,SAN PEDRO TAPANATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20328,SAN PEDRO TAVICHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20329,SAN PEDRO TEOZACOALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20330,SAN PEDRO TEUTILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20331,SAN PEDRO TIDAÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20332,SAN PEDRO TOPILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20333,SAN PEDRO TOTOLÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20334,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20335,SAN PEDRO YANERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20336,SAN PEDRO YÓLOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20337,SAN PEDRO Y SAN PABLO AYUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20338,VILLA DE ETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20339,SAN PEDRO Y SAN PABLO TEPOSCOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20340,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20341,SAN PEDRO YUCUNAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20342,SAN RAYMUNDO JALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20343,SAN SEBASTIÁN ABASOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20344,SAN SEBASTIÁN COATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20345,SAN SEBASTIÁN IXCAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20346,SAN SEBASTIÁN NICANANDUTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20347,SAN SEBASTIÁN RÍO HONDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20348,SAN SEBASTIÁN TECOMAXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20349,SAN SEBASTIÁN TEITIPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20350,SAN SEBASTIÁN TUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20351,SAN SIMÓN ALMOLONGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20352,SAN SIMÓN ZAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20353,SANTA ANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20354,SANTA ANA ATEIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20355,SANTA ANA CUAUHTÉMOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20356,SANTA ANA DEL VALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20357,SANTA ANA TAVELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20358,SANTA ANA TLAPACOYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20359,SANTA ANA YARENI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20360,SANTA ANA ZEGACHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20361,SANTA CATALINA QUIERÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20362,SANTA CATARINA CUIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20363,SANTA CATARINA IXTEPEJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20364,SANTA CATARINA JUQUILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20365,SANTA CATARINA LACHATAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20366,SANTA CATARINA LOXICHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20367,SANTA CATARINA MECHOACÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20368,SANTA CATARINA MINAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20369,SANTA CATARINA QUIANÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20370,SANTA CATARINA TAYATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20371,SANTA CATARINA TICUÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20372,SANTA CATARINA YOSONOTÚ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20373,SANTA CATARINA ZAPOQUILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20374,SANTA CRUZ ACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20375,SANTA CRUZ AMILPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20376,SANTA CRUZ DE BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20377,SANTA CRUZ ITUNDUJIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20378,SANTA CRUZ MIXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20379,SANTA CRUZ NUNDACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20380,SANTA CRUZ PAPALUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20381,SANTA CRUZ TACACHE DE MINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20382,SANTA CRUZ TACAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20383,SANTA CRUZ TAYATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20384,SANTA CRUZ XITLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20385,SANTA CRUZ XOXOCOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20386,SANTA CRUZ ZENZONTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20387,SANTA GERTRUDIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20388,SANTA INÉS DEL MONTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20389,SANTA INÉS YATZECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20390,SANTA LUCÍA DEL CAMINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20391,SANTA LUCÍA MIAHUATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20392,SANTA LUCÍA MONTEVERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20393,SANTA LUCÍA OCOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20394,SANTA MARÍA ALOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20395,SANTA MARÍA APAZCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20396,SANTA MARÍA LA ASUNCIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20397,HEROICA CIUDAD DE TLAXIACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20398,AYOQUEZCO DE ALDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20399,SANTA MARÍA ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20400,SANTA MARÍA CAMOTLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20401,SANTA MARÍA COLOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20402,SANTA MARÍA CORTIJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20403,SANTA MARÍA COYOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20404,SANTA MARÍA CHACHOÁPAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20405,VILLA DE CHILAPA DE DÍAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20406,SANTA MARÍA CHILCHOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20407,SANTA MARÍA CHIMALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20408,SANTA MARÍA DEL ROSARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20409,SANTA MARÍA DEL TULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20410,SANTA MARÍA ECATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20411,SANTA MARÍA GUELACÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20412,SANTA MARÍA GUIENAGATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20413,SANTA MARÍA HUATULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20414,SANTA MARÍA HUAZOLOTITLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20415,SANTA MARÍA IPALAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
20,20416,SANTA MARÍA IXCATLÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
