Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Presidentas y Presidentes Municipales 

estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono,total_pob,hombres,mujeres
"San Luis PotosÌ","Cedral","24","7","24007","HOWARD FRANCISCO  ","AGUILAR","VERGARA","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE VICTORIA # 8, CENTRO CEDRAL, S.L.P. CP. 78520","http://","488","8-87-02-22","19840","9676","10164"
"San Luis PotosÌ","Cerritos","24","8","24008","MARIA LETICIA  ","VAZQUEZ","HERNANDEZ","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JADIN HIDALGO #8, ZONA CENTRO, CERRITOS S.L.P. C.P. 79400","http://www.cerritos-slp.gob.mx/","486","8-63-21-34","22075","10782","11293"
"San Luis PotosÌ","Cerro de San Pedro","24","9","24009","ESMERALDA ABIGAIL  ","NAVA","LOREDO","M","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JUAREZ S/N CERRO DE SAN PEDRO, S.L.P. CP. 78440","www.municipiodecerrodesanpedro.gob.mx","444","10-012-05 ; 56-763-83","5050","2553","2497"
"San Luis PotosÌ","Ciudad del MaÌz","24","10","24010","MIREYA  ","VANCINI","VILLANUEVA","M","ALIANZA","PAN-PRD","ALIANZA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL ZONA CENTRO S/N, CIUDAD DEL MAIZ, S.L.P. C.P. 70320","http://www.ciudaddelmaizslp.gob.mx","482","3-78-01-02","30320","14995","15325"
"San Luis PotosÌ","Ciudad Fern·ndez","24","11","24011","MARCO ANTONIO  ","GONZALEZ","JASSO","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL LADO PTE. S/N, ZONA CENTRO, CIUDAD FERNANDEZ S.L.P. C.P. 79650","http://www.cdfernandez-slp.gob.mx/index.php","487","487: 8-71-27-45; 8-71-03-69","48106","23443","24663"
"San Luis PotosÌ","Tancanhuitz","24","12","24012","OCTAVIO  ","CONTRERAS","MEDINA","H","PNA","","PARTIDO NUEVA ALIANZA ","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N ZONA CENTRO TANCANHUITZ DE SANTOS, S.L.P. CP. 79800","http://www.tancanhuitz-slp.gob.mx","482","482: 3-67-28","20300","10001","10299"
"San Luis PotosÌ","Ciudad Valles","24","13","24013","DAVID ARMANDO  ","MEDINA","SALAZAR","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE BENITO JUAREZ S/N, ZONA CENTRO, CIUDAD VALLES S.L.P. C.P. 79000","http://vallesslp.gob.mx/","481","3-82-03-16","179371","86362","93009"
"San Luis PotosÌ","Coxcatl·n","24","14","24014","ROBERTO  ","CRUZ","HURTADO","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-10-01","2024-09-30","PALACIO MUNICIPAL COAXCATLAN, S.L.P. C.P. 79860","http://www.coxcatlan-slp.gob.mx/","489","3-78-42-96","15660","7763","7897"
"San Luis PotosÌ","Charcas","24","15","24015","MARISOL  ","NAJERA","ALBA","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUICIPAL JARDIN HIDALGO S/N, CHARCAS, S.L.P. C.P. 78590","http://www.charcas-slp.gob.mx","486","8-52-05-65 EXT 101 / 8-52-00-05 / 8-52-08-04","21814","10656","11158"
"San Luis PotosÌ","Ebano","24","16","24016","MARIA SOLEDAD  ","CARRE—O","LINARES","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL AV. JUAREZ #5, COL. 20 DE NOVIEMBRE, EBANO S.L.P C.P. 79100","http://municipioebanoslp.wixsite.com/ebanoslp","845","2-63-29-30","40899","19931","20968"
"San Luis PotosÌ","Guadalc·zar","24","17","24017","JUAN FRANCISCO  ","PEREZ","ZAPATA","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JADIN HIDALGO #2, COL, CENTRO, GUADALCAZAR S.L.P. C.P. 78870","http://www.guadalcazar-slp.gob.mx/","486","486: 5-67-61-16; 5-67-61-17","25119","12511","12608"
"San Luis PotosÌ","Huehuetl·n","24","18","24018","JOSE ANTONIO  ","OLIVARES","MORALES","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE HIDALGO # 2, COL. CENTRO, HUEHUETLAN S.L.P. C.P. 79880","http://huehuetlan-slp.gob.mx","482","482: 3-67-20-85","15334","7482","7852"
"San Luis PotosÌ","Lagunillas","24","19","24019","SERGIO ALBERTO  ","IZAGUIRRE","PONCE","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N, LAGUNILLAS S.L.P. C.P. 79780","http://www.lagunillas.gob.mx/turistico/inicio.php","200","4-94-05-68","5453","2730","2723"
"San Luis PotosÌ","Matehuala","24","20","24020","IVAN NOE  ","ESTRADA","GUZMAN","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CELSO N. RAMOS #120, ZONA CENTRO, MATEHUALA S.L.P. C.P. 78700","http://www.matehuala.gob.mx/","488","8-82-51-41 / 8-82-00-63","102199","49651","52548"
"San Luis PotosÌ","Mexquitic de Carmona","24","21","24021","JOSE HILARIO  ","LEAL","QUISTIAN","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N COL. CENTRO, MEXQUITIC DE CARMONA, S.L.P. C.P. 78480","http://mexquiticdecarmona-slp.gob.mx/2018-2021/","444","8-55-30-84","58469","27871","30598"
"San Luis PotosÌ","Moctezuma","24","22","24022","LUIS ENRIQUE  ","VEGA","MANZANARES","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN HIDALGO #1 COL. CENTRO, MOCTEZUMA S.L.P. C.P. 78900","http://www.moctezuma-slp.gob.mx","486","8-54-92-33","19036","9081","9955"
"San Luis PotosÌ","RayÛn","24","23","24023","PABLO  ","BERRONES","ALVARADO","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN HIDALGO #100 CENTRO, RAYON, S.L.P. C.P. 79740","http://municipiorayonslp.gob.mx/2018-2021/","487","8-77-00-63","15301","7458","7843"
"San Luis PotosÌ","Rioverde","24","24","24024","ARNULFO  ","URBIOLA","ROMAN","H","COAL.","PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA CONSTITUCION LETRA I, ZONA CENTRO, RIOVERDE S.L.P. C.P. 79610","http://www.rioverdeslp.gob.mx/","487","8-72-72-99 / 8-72-00-38","97943","47043","50900"
"San Luis PotosÌ","Salinas","24","25","24025","EMMANUEL  ","CASTRO","ALVAREZ","H","COAL.","PAN-PRI","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N SALINAS, S.L.P C.P. 79830","http://salinas-slp.gob.mx/2018-2021/","496","9-63-00-91","31107","14874","16233"
"San Luis PotosÌ","San Antonio","24","26","24026","EDYUENARY GREGORIO  ","CASTILLO","HERNANDEZ","H","MORENA","","MORENA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL MARIANO ZAMARRON S/N, ZONA CENTRO, SAN ANTONIO S.L.P. C.P. 79830","http://www.municipiodesanantonio.gob.mx/","489","3-71-20-47","9382","4704","4678"
"San Luis PotosÌ","San Ciro de Acosta","24","27","24027","LUIS CARLOS  ","PEREYRA","GOVEA","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PALACIO MUNUCIPAL ZONA CENTRO S/N, SAN CIRO DE ACOSTA, S.L.P. C.P. 79680","http://www.sancirodeacosta-slp.gob.mx","487","8-74-03-33","10215","4941","5274"
"San Luis PotosÌ","San Luis PotosÌ","24","28","24028","ENRIQUE FRANCISCO  ","GALINDO","CEBALLOS","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL BULEVAR SALVADOR NAVA MARTINEZ #1580 COL. SANTUARIO, SAN LUIS POTOSI, S.L.P. C.P. 78380","http://www.sanluis.gob.mx","444","8-34-54-00 EXT. 2004 / 8-34-54-28","911908","440897","471011"
"San Luis PotosÌ","San MartÌn Chalchicuautla","24","29","24029","LUIS FERNANDO  ","HERBERT","ORTA","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N ZONA CENTRO, SAN MARTIN CHALCHICUAUTLA, S.L.P. C.P. 79950","http://","483","3-81-55-24","18468","9107","9361"
"San Luis PotosÌ","San Nicol·s Tolentino","24","30","24030","ARTURO  ","ELIAS","RODRIGUEZ","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL STA. CATARINA EJIDO PUENTE S/N SAN NICOLAS TOLENTINO, S.L.P. CP. 79480","http://","444","444: 8-22-50-67; 8-22-50-77","4779","2371","2408"
"San Luis PotosÌ","Santa Catarina","24","31","24031","MARIA DEL AMPARO  ","CHARLES","LANDAVERDE","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO SANTA CATARINA, S.L.P. CP. 79790","http://","487","487: 8-75-23-80; 8-48-71-00","12163","5917","6246"
"San Luis PotosÌ","Santa MarÌa del RÌo","24","32","24032","EMMANUEL  ","GOVEA","DIAZ","H","ALIANZA","PAN-PRD","ALIANZA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE JARDIN HIDALGO #1 COL. CENTRO, SANTA MARIA DEL RIO, S.L.P. C.P. 79560","http://www.santamariadelrio-slp.gob.mx/","485","8-53-01-51 / 8-53-01-17","39880","19158","20722"
"San Luis PotosÌ","Santo Domingo","24","33","24033","MARIA CELESTE  ","MATA","ESPARZA","M","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JADIN HIDALGO S/N, ZONA CENTRO, SANTO DOMINGO, S.L.P. C.P. 78630","http://","200","9-31-46-21","10785","5279","5506"
"San Luis PotosÌ","San Vicente Tancuayalab","24","34","24034","J. JESUS  ","SONI","BULOS","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE HIDALGO # 60, ZONA CENTRO, SAN VICENTE TANCUAYALAB S.L.P. C.P. 79820","http://","489","3-71-04-20","14945","7411","7534"
"San Luis PotosÌ","Soledad de Graciano S·nchez","24","35","24035","MA. LEONOR  ","NOYOLA","CERVANTES","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JADIN HIDALGO #1 CABECERA MUNICIPAL, SOLEDAD DE GRACIANO SANCHEZ S.L.P. C.P. 78430","http://www.municipiodesoledad.com.mx","444","1-28-89-60","332072","161877","170195"
"San Luis PotosÌ","Tamasopo","24","36","24036","LUIS ALBERTO  ","ABUNDIS","RANGEL","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL HIDALGO #316, COL. CENTRO, TOMASOPO S.L.P. C.P.79700","http://www.tamasopo-slp.gob.mx/2018-2021/","482","482: 3-87-00-08; 3-87-20; 3-87-00-45","29184","14746","14438"
"San Luis PotosÌ","Tamazunchale","24","37","24037","JOSE LUIS  ","MEZA","VIDALES","H","MORENA","","MORENA","2021-10-01","2024-09-30","PALACIO MUNICIPAL PLAZA JUAREZ S/N, COL. CENTRO TAMAZUNCHALE, S.L.P. CP. 79960","http://www.tamazunchale.gob.mx/","483","36-181-20","95037","46209","48828"
"San Luis PotosÌ","Tampac·n","24","38","24038","BRISSEIRE  ","SANCHEZ","LOPEZ","M","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N ZONA CENTRO, TAMPACAN S.L.P. C.P. 79940","http://tampacan-slp.gob.mx/2018-2021/","483","36-130-96","14348","7281","7067"
"San Luis PotosÌ","TampamolÛn Corona","24","39","24039","SILVIA  ","MEDINA","BURGA—A","M","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE HIDALGO S/N, CENTRO TAMPAMOLON, S.L.P. CP. 79850","http://tampamolon-slp.gob.mx/","489","3-78-83-10","13603","6755","6848"
"San Luis PotosÌ","TamuÌn","24","40","24040","FRANCISCO JOEL  

","LIMAS","RIVERA","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N ZONA CENTRO, TAMUIN S.L.P. C.P. 79200","http://","489","489: 3-88-10-02","36968","18109","18859"
"San Luis PotosÌ","Tanlaj·s","24","41","24041","GENARO  ","AHUMADA","CEDILLO","H","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL VENUSTIANO CARRANZA S/N ZONA CENTRO, TANLAJAS S.L.P. C.P. 79810","http://municipiodetanlajasjuntosparacrecer.gob.mx","489","3-71-27-97","18208","9111","9097"
"San Luis PotosÌ","Tanqui·n de Escobedo","24","42","24042","MARIA  ","SANCHEZ","BARRIOS","M","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL INDEPENDENCIA # 1, CENTRO TANQUIAN DE ESCOBEDO, S.L.P. CP. 79840","http://www.tanquiandeescobedo.gob.mx/","489","3-86-00-18","13448","6573","6875"
"San Luis PotosÌ","Tierra Nueva","24","43","24043","RUBEN  ","RODRIGUEZ","RODRIGUEZ","H","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN HIDALGO # 1 TIERRA NUEVA, S.L.P. CP. 79590","http://","485","485: 8-54-30-23; 8-54-32-00","7966","3720","4246"
"San Luis PotosÌ","Vanegas","24","44","24044","MA. DE JESUS  ","TORRES","ORTIZ","M","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-10-01","2024-09-30","EMILIANO ZAPATA ESQ. CON MIGUEL HIDALGO VANEGAS, S.L.P. CP. 78500","http://vanegas-slp.gob.mx/2018-2021/index.php","488","488: 8-87-30-95","7557","3806","3751"
"San Luis PotosÌ","Venado","24","45","24045","GUILLERMO  ","MARTINEZ","GUERRA","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA JUAREZ S/N, ZONA CENTRO, VENADO S.L.P. C.P. 78920","http://transparenciavenad.wixsite.com/venado","486","8-54-61-10","14188","7016","7172"
"San Luis PotosÌ","Villa de Arriaga","24","46","24046","SALVADOR  ","LOPEZ","AMARO","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE SOTOMAYOR # 24 VILLA DE ARRIAGA, S.L.P. CP. 78490","http://","485","485: 8-54-00-25; 8-54-66","18206","8993","9213"
"San Luis PotosÌ","Villa de Guadalupe","24","47","24047","FRANCISCO  ","OLGUIN","GARCIA","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL ALDAMA # 31, ZONA CENTRO, VILLA DE GUADALUPE S.L.P. C.P. 78850","http://","486","8-55-50-84","9277","4631","4646"
"San Luis PotosÌ","Villa de la Paz","24","48","24048","JORGE ARMANDO  ","TORRES","MARTINEZ","H","PNA","","PARTIDO NUEVA ALIANZA ","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL HIDALGO Y JUAREZ S/N, VILLA DE LA PAZ S.L.P. C.P. 78830","http://www.villadelapazslp.gob.mx/2018-2021/","488","8-82-08-15","5298","2634","2664"
"San Luis PotosÌ","Villa de Ramos","24","49","24049","ERICK GIOVANNI  ","ESPINO","DE LA ROSA","H","COAL.","PT-PVEM","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO VILLA DE RAMOS, S.L.P. CP. 78690","http://","458","458: 9-44-90-44","38389","18267","20122"
"San Luis PotosÌ","Villa de Reyes","24","50","24050","ERIKA IRAZEMA  ","BRIONES","PEREZ","M","ALIANZA","PAN-PRD","ALIANZA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN COLON BUSTAMANTE S/N, VILLA DE REYES S.L.P. C.P. 79500","http://ayuntamientovilladereyes.gob.mx/","485","8-61-00-90","52912","26163","26749"
"San Luis PotosÌ","Villa Hidalgo","24","51","24051","ISMAEL  ","VAZQUEZ","RODRIGUEZ","H","PAN","","PARTIDO ACCI”N NACIONAL ","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN HIDALGO S/N VILLA HIDALGO, S.L.P. CP. 78960","http://www.villahidalgo.gob.mx/","486","486: 8-55-20-27; 8-55-20-97","15458","7655","7803"
"San Luis PotosÌ","Villa Ju·rez","24","52","24052","LISA  ","AVIGAIL","IZAGUIRRE","M","COAL.","PAN-PRI-PRD-CP","COALICI”N","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N, VILLA JUAREZ S.L.P. C.P. 79461","http://","486","8-61-52-86 / 8-61-50-41","10304","5135","5169"
"San Luis PotosÌ","Axtla de Terrazas","24","53","24053","GREGORIO  ","CRUZ","MARTINEZ","H","MORENA","","MORENA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL 5 DE MAYO # 15, ZONA CENTRO, AXTLA DE TERRAZAS S.L.P. C.P. 79930","http://","489","3-61-00-04","32544","15917","16627"
"San Luis PotosÌ","Xilitla","24","54","24054","OSCAR HUMBERTO  ","MARQUEZ","PLASCENCIA","H","MORENA","","MORENA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL CALLE HIDALGO S/N, ZONA CENTRO, XILITLA S.L.P. C.P. 79900","http://www.xilitla-slp.gob.mx/","489","3-65-00-85; 3-65-00-82","49741","24430","25311"
"San Luis PotosÌ","Zaragoza","24","55","24055","EMMANUEL  ","DIAZ","LOREDO","H","RSP","","REDES SOCIALES PROGRESISTAS","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL JARDIN HIDALGO # 1, CENTRO ZARAGOZA, S.L.P. CP. 79540","http://","444","444: 8-24-00-27; 8-24-04-65; 8-24-04-08","27386","13482","13904"
"San Luis PotosÌ","Villa de Arista","24","56","24056","BERNABE  ","MARES","BRIONES","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-10-01","2024-09-30","PALACIO MUNICIPAL S/N ZONA CENTRO VILLA DE ARISTA, S.L.P. CP. 78940","http://www.villadearista.gob.mx/","486","8-62-01-80 / 8-62-02-22","17258","8370","8888"
"San Luis PotosÌ","Matlapa","24","57","24057","EDGAR  ","ORTEGA","LUJAN","H","ALIANZA","PAN-PRD","ALIANZA","2021-10-01","2024-09-30","PRESIDENCIA MUNICIPAL AV. FRANCISCO I. MADERO SUR # 150, COL. 20 DE NOVIEMBRE, MATLAPA S.L.P. C.P. 79970","http://www.matlapa.gob.mx/","483","36-402-00","28996","14111","14885"
"San Luis PotosÌ","El Naranjo","24","58","24058","RAFAEL  ","OLVERA","TORRES","H","C.I.","","CANDIDATURA INDEPENDIENTE","2021-10-01","2024-09-30","AV. JORGE PASQUEL # 300 COL. LA ENCANTADA EL NARANJO, S.L.P CP. 79310","http://","482","482: 3-66-03-96; 3-66-03-41; 3-66-00-77","20959","10445","10514"
"Sinaloa","Ahome","25","1","25001","GERARDO OCTAVIO","VARGAS","LANDEROS","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL CALLE CUAUHTEMOC ESQ. CON DEGOLLADO, COL. CENTRO, LOS MOCHIS, AHOME, SIN. C.P. 81228","http://","668","816 4002","459310","225316","233994"
"Sinaloa","Angostura","25","2","25002","MIGUEL ¡NGEL","ANGULO","ACOSTA","H","MORENA","","MORENA","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL CARRETERA GUAMUCHIL ANGOSTURA KM. 13.3, ANGOSTURA, SIN. C.P. 81600","http://www.angostura.gob.mx","697","7-34-00-04","44093","22129","21964"
"Sinaloa","Badiraguato","25","3","25003","JOS… PAZ","L”PEZ","ELENES","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL LEYVA SOLANO Y ALVAREZ BORBOA, CENTRO, BADIRAGUATO, SIN. C.P. 80500","http://www.badiraguato.gob.mx","697","741 0108","26542","13669","12873"
"Sinaloa","Concordia","25","4","25004","RA⁄L ","DÕAZ","BERNAL","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL BENITO JUAREZ Y JAVIER MINA S/N, CENTRO, CONCORDIA, SIN. C.P. 82600","http://www.concordia.gob.mx","694","968-0002","24899","12539","12360"
"Sinaloa","Cosal·","25","5","25005","CARLA ⁄RSULA","CORRALES","CORRALES","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL LEYVA SOLANO Y ROSALES S/N, COSALA, SIN. C.P. 80700","http://www.cosala.gob.mx","696","965 0001 Ext. 13","17012","8676","8336"
"Sinaloa","Culiac·n","25","6","25006","JUAN DE DIOS ","GAMEZ ","MENDIVIL","H","COAL.","PAS-MORENA","COALICI”N","2022-06-15","2024-10-31","PRESIDENCIA MUNICIPAL CALLE OBREGON Y ESCOBEDO S/N, COL. CENTRO, CULIACAN, SIN. C.P. 80000","http://www.culiacan.gob.mx/","667","7-58-01-92; 7-58-01-08; 7-58-01-01 EXTS. 1721, 1374","1003530","491046","512484"
"Sinaloa","Choix","25","7","25007","AMALIA","GAST…LUM","BARRAZA","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL BENITO JUAREZ # 5, CENTRO, CHOIX, SIN. C.P. 81700","http://www.choix.gob.mx","698","866 0112 Ext. 202","29334","14889","14445"
"Sinaloa","Elota","25","8","25008","ANA KAREN","VAL","MEDINA","M","PT","","PARTIDO DEL TRABAJO ","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL AV. GABRIEL LEYVA Y SAUL AGUILAR PICOS, LA CRUZ, SIN. C.P. 82700","http://www.elota.gob.mx","696","961 0242","55339","28546","26793"
"Sinaloa","Escuinapa","25","9","25009","BLANCA ESTELA","GARCÕA","S¡NCHEZ","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL HIDALGO Y GABRIEL LEYVA # 1 COL. CENTRO, ESCUINAPA, SIN. C.P. 82400","http://www.escuinapa.gob.mx","695","953 0018; 953 0019","59988","30101","29887"
"Sinaloa","El Fuerte","25","10","25010","GILDARDO","LEYVA","ORTEGA","H","MORENA","","MORENA","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL 5 DE MAYO Y MORELOS S/N, EL FUERTE, SIN. C.P. 81820","http://www.elfuerte.gob.mx/index.php","698","893 0320; 867 6065","96593","48456","48137"
"Sinaloa","Guasave","25","11","25011","MARTIN DE JES⁄S","AHUMADA","QUINTERO","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL AV. ADOLFO LOPEZ MATEOS S/N, COL. DEL BOSQUE, GUASAVE, SIN C.P. 81040","http://www.guasave.gob.mx/","687","871 87 85; 871 87 86; 871 87 87","289370","143018","146352"
"Sinaloa","Mazatl·n","25","12","25012","LUIS GUILLERMO","BENÕTEZ","TORRES","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL ANGEL FLORES S/N, COL. CENTRO, MAZATLAN, SIN. C.P. 82000","http://www.mazatlan.gob.mx/","669","915 80 71, 915 80 77, 915 80-00 Ext. 2101,2102,2103","501441","245381","256060"
"Sinaloa","Mocorito","25","13","25013","MARIA","ELIZALDE","RUELAS","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL CALLE HIDALGO Y MORELOS # 32, MOCORITO, SIN. C.P. 80800","http://www.mocorito.gob.mx/","673","735 0275; 735 0292","40358","20575","19783"
"Sinaloa","Rosario","25","14","25014","CLAUDIA LILIANA","VALDEZ","AGUILAR","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL ANGEL FLORES Y ROSALES S/N, EL ROSARIO, SIN. C.P. 82800","http://www.rosario.gob.mx","694","952 0410","52345","26449","25896"
"Sinaloa","Salvador Alvarado","25","15","25015","ARMANDO","CAMACHO","AGUILAR","H","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL BLVD. ROSALES S/N, CENTRO, SALVADOR ALVARADO, SIN. C.P. 81400","http://www.salvadoralvarado.gob.mx","673","732 0638 Ext. 104","79492","38424","41068"
"Sinaloa","San Ignacio","25","16","25016","OCTAVIO","BASTIDAS","MANJARREZ","H","PES","","PARTIDO ENCUENTRO SOCIAL","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL GABRIEL LEYVA Y 5 DE MAYO S/N, SAN IGNACIO, SIN. C.P. 82910","http://www.sanignacio.gob.mx","696","962 5103","19505","10282","9223"
"Sinaloa","Sinaloa","25","17","25017","ROLANDO","XX","MERCADO","H","PRI","","PARTIDO REVOLUCIONARIO INSTITUCIONAL ","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL CALLE HIDALGO Y MORELOS S/N, COL. CENTRO, SINALOA, SIN. C.P. 81910","http://","687","100 0115","78670","39850","38820"
"Sinaloa","Navolato","25","18","25018","MARGOTH","URREA","P…REZ","M","COAL.","PAS-MORENA","COALICI”N","2021-11-01","2024-10-31","PRESIDENCIA MUNICIPAL ROSALES # 49 NTE. COL. CENTRO, NAVOLATO, SIN. C.P. 80370","http://www.navolato.gob.mx/","672","727 0933","149122","75469","73653"
"Sonora","Aconchi","26","1","26001","RAFAEL TOBILLAS  ","DURON","LOPEZ","H","PMC","","PARTIDO MOVIMIENTO CIUDADANO","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL OBREGON Y PESQUEIRA # 132, COL. CENTRO, C.P. 84920","http://","623","2-33-01-39","2563","1336","1227"
"Sonora","Agua Prieta","26","2","26002","JESUS ALFONSO  ","MONTA—O","DURAZO","H","MORENA","","MORENA","2021-09-16","2024-09-15","PRESIDENCIA MUNICIPAL CALLE 6 ENTRE AV. 16 Y 17, COL. CENTRO, AGUA PRIETA, SON. C.P. 84200","http://www.aguaprieta.gob.mx","633","338-94-80 EXT 202","91929","45811","46118"
